r,q,sigma,avg_error_curve,max_error_curve
0.006659066128286284,0.04516866961535784,0.18237073713520946,-0.015843300916933263,-0.02751737956652373
0.06733429161633879,0.004031134048235441,0.11265589019318484,0.0012417628675295959,-0.005995756251486372
0.028518532049041413,0.03252681123006164,0.0039669686680280924,-0.0017708971702539923,-0.011705568356716713
0.05508828626850631,0.001300195775887203,0.15028171927171513,0.0015990146809767786,0.006741015093373958
0.0909826096046766,0.015819524013812435,0.3191809687867831,0.0009007307747766094,0.00590419001366862
0.045653991346440985,0.09249360588910813,0.2203473121521407,-0.014198261865302163,-0.017989470412435538
0.02026505058037157,0.09956570373048325,0.3619717284499184,-0.028038345544250987,-0.032610392306095255
0.012967014802931644,0.05282065326831255,0.15312710649306455,-0.027830372111780407,-0.03594469674462755
0.08819108131958839,0.016095446961225824,0.32194680037799345,0.0007564161133181646,0.005591342541418811
0.09575816821532361,0.09088287728057498,0.4502457876493573,-0.0023241641526660006,-0.005578960660063565
0.06635888616183325,0.03030462280940506,0.03745159451394253,0.001081193575300636,0.005779778911718107
0.01718563419504455,0.08935934929285727,0.35395469364376864,-0.01651423203113181,-0.022805127885619288
0.010435889122877396,0.09720334777264444,0.25494623339596884,-0.006759119855353167,-0.015255187019539828
0.017180499502688875,0.04796042342278124,0.19959110865376462,-0.017670529615867264,-0.01966918567378594
0.021387995945443918,0.06329369814435788,0.2630469335807359,-0.016157410611519207,-0.018521519805436558
0.027411748820434536,0.08027722584149072,0.26940452422314703,-0.016043799692900925,-0.018224514051720094
0.033943554292737654,0.015781328666803297,0.24972871642332822,-0.001288125016316211,-0.0036142452420141868
0.015396339039452745,0.09155751306731023,0.24746060545234733,-0.03669856981881974,-0.04599165920873374
0.09127308102741942,0.03198759379777799,0.2301274933078381,0.001467967850242233,0.006715154915770102
0.05213655330185334,0.08983439647098157,0.06347422816398851,-0.013223965152382507,-0.014947145525052122
0.039862451588492276,0.008437011790397686,0.45716858133965205,-0.0013719987462970365,-0.0039232790495712854
0.08165558714646765,0.04005628887342018,0.3344198676826874,-0.001199030944543682,-0.005440531766477889
0.05430387408602329,0.06117843348998259,0.4260916881457309,-0.0038205430217541406,-0.022404164664575812
0.09864786207905857,0.008088978845253792,0.2839449793059089,0.00025408600548098615,-0.008180502146416942
0.09032549715047772,0.0396520461398717,0.12731325511529584,0.0013682441523120402,0.006281865395340096
0.01311816966281073,0.062522047193762,0.10551035473294024,-0.011476546111979052,-0.01694329818089521
0.03783366768008567,0.040124877973252884,0.3122236651817492,-0.007783224821537042,-0.02971284028536845
0.09552651256131352,0.09885723617902971,0.14946705848123237,-0.0004205724050958994,-0.003963824906850123
0.026451559613660327,0.07202579498312028,0.3447997464080405,-0.011976470895685735,-0.015031228512915407
0.027135593901212063,0.09459771445389442,0.4006875947023866,-0.010929100969868042,-0.014669422567989565
0.019862606429946673,0.049655087568600625,0.046147784038189366,-0.018595674330011,-0.02203110734315784
0.052495037790514454,0.05694114431803371,0.09066775940949157,-0.005719320585333085,-0.01005907645042794
0.007457790908054185,0.018007992458715618,0.2439024580547664,0.030947924291181438,0.03552354650268511
0.005593344072776552,0.017403632977254814,0.09705498050939254,0.057775131729560274,0.06105171839268416
0.042910384980366895,0.05362155419839355,0.18375810417879496,-0.004380224232816599,-0.009301367003161774
0.06453939109129912,0.09320506005232923,0.11646135228033266,-0.004461157676376395,-0.006451179114144513
0.09900202824416987,0.033367176964583925,0.29925233589138145,0.0007986696728039522,0.006098811154808849
0.035892013365209266,0.06803914838039583,0.4265999060308699,-0.012742004651520498,-0.022906404590988243
0.07928425281034134,0.062184259422872534,0.28278950825255084,-0.0012322453693817024,-0.003168979517498513
0.015267096210078568,0.08134368490482174,0.491730989969676,-0.03616311298594353,-0.06300874244832629
0.06335751503771461,0.058143752908845985,0.07429564897045193,-0.0022646668051400118,-0.006295026389040722
0.027667341635045972,0.03605227000651762,0.09585501936583501,0.007285889564049375,0.010203014831499971
0.09903937285006212,0.09232690293671902,0.18603768444610336,-0.0016568316952700617,-0.004212280957990546
0.014515563049754966,0.03955734914737627,0.08215223617149237,-0.005687952135175123,-0.00979929353601999
0.05382189951265483,0.017835428495931484,0.024522173432204586,0.0003553600791762887,-0.004422811329604967
0.06143392207659898,0.03810054851064751,0.3417374462603027,-0.0012526599647900074,-0.002468529212922654
0.05225032246220754,0.06276310734226936,0.15924625595376962,-0.004053422926911301,-0.008745117979267608
0.05822276842030458,0.04945729921968276,0.29715850417094136,-0.0006520189964518883,-0.0031307458633022213
0.0007683682044184459,0.09648979116352259,0.11755377190973143,0.5983264158051427,0.7898297701514218
0.007668562218233155,0.029482245129793208,0.34646732355736437,0.019115529763936302,0.029383593058268532
0.09327334720570601,0.08441509411190785,0.16334681237115922,-0.0021839310265404453,-0.004568513095680312
0.08321709215829122,0.005439583688470562,0.04641523186884183,0.002500247920738933,0.005697234373506924
0.01863475301363715,0.07877663456138179,0.36212190787418247,-0.009479160454360995,-0.01428128832782256
0.013113783938663404,0.07081286399706054,0.3808890905017448,-0.01903058898213917,-0.02807328556551706
0.01908604522870674,0.06706971739440269,0.2028002835615026,-0.02210732553285142,-0.02724090161514701
0.007340798171247953,0.0517454510279021,0.24628360038793212,-0.00107528790450394,-0.016316293558416614
0.08819086975363027,0.05601917243609971,0.42012436594785807,-0.0021195847606364617,-0.0049242050841284074
0.045325660047574615,0.07155395748580899,0.4849319995399535,-0.0036817831434847906,-0.007749196886475348
0.0021115541682801497,0.0451306486124135,0.2149271380524686,0.02640108454725597,0.0492638424328356
0.07800699914779802,0.0018538498820843353,0.289926428445239,0.0014984081837506014,0.006576688702128829
0.02788243165974974,0.04765785224716641,0.3586272120223628,-0.005264860554306146,-0.010497046435991305
0.06298960406438774,0.024619640901093434,0.1027030063671654,0.0015386697822047273,0.0056292796623289044
0.08506564028121216,0.05075354593210375,0.48977997696090014,-0.00225198043657631,-0.0043488604957620065
0.06635207170549483,0.022567160147062084,0.0846805837637038,0.0014325779632182935,0.006368778586828967
0.03242624197132037,0.07636850541506521,0.23012922597100044,-0.01916631846746049,-0.022002157486517144
0.05679286836949885,0.059520582826388085,0.0872818569418668,0.001016113455921281,0.003635293029484693
0.03431691979005243,0.029450368268311912,0.46814043027744195,-0.007062118047431291,-0.017857124511950238
0.0007554776276909814,0.09561787972184321,0.07059102516637195,0.5332345379488742,0.8101635293402374
0.054413232987251293,0.026255687623577564,0.15220831465786788,0.0008808215418062787,-0.004328892409719246
0.07626648292081759,0.06910556395190345,0.38269805346795743,-0.0016846380359661032,-0.0031559186750131896
0.018904678120773177,0.02027608881192873,0.3788569889492244,-0.0023582129476879933,-0.0296721437804371
0.012128531739603755,0.09072002945028562,0.4618639342774469,-0.05341504833273465,-0.0796863759170817
0.050514456899635955,0.07032941537203996,0.16724383575585383,-0.004578035333939483,-0.006664235115276981
0.06367722605778524,0.002502082002400952,0.10964041569626448,0.001269327157375085,0.005965350446806657
0.04537084652911998,0.04902183892077625,0.4928660204433071,-0.007286537972253037,0.02985288578610807
0.09989014321048792,0.012309734611495739,0.13807760133800467,0.0012981381026307601,0.007496306781719682
0.008258583479391358,0.03414169186629845,0.4744589996807347,0.0051759964004585695,0.010983625447688937
0.056978260730024266,0.003995352117594386,0.26031553191393686,0.0008827953394919408,0.006046628178535995
0.09330973092437728,0.0972793817486426,0.45592921200072484,-0.0008238419433647402,0.023917157487975172
0.07592627558464897,0.025156394822726982,0.45027781859092314,-0.0009139454208234884,-0.00448358552443049
0.029717079389784753,0.08776288618963511,0.02069900262017743,-0.012319230889810937,-0.0226130301271655
0.005641115430945254,0.08031589867972329,0.05335431392980211,-0.08439088846318948,-0.1080974063919279
0.04392071923252936,0.034315553644973705,0.13895376192831183,0.0003748212683606507,0.002202761597084347
0.036205125507509504,0.04856617978432009,0.4182158411263757,-0.007740669859074473,-0.017937900280039117
0.06171837122570896,0.09073682661518652,0.4183547719882445,-0.012111092730224695,-0.020470659588782806
0.014613108183789737,0.04227643149943233,0.2665065618177021,-0.016477050298377215,-0.020864091789256876
0.02557577719987282,0.05662862341161665,0.487110432106929,-0.0030244728514470113,-0.010330835740263711
0.02252204208518077,0.07845627794160681,0.49747439095272916,-0.028792299329748278,-0.03897379905248046
0.025405669811389933,0.0856061493917877,0.08695102700205931,-0.014863004706188105,-0.017428149605414323
0.09220077491054214,0.030421382529653252,0.13900516147071657,0.001165003996184354,0.005723302103299444
0.09047349421426054,0.029116699034613804,0.1110477397062925,0.0019135139038266122,0.006955654423908214
0.030933560934223992,0.06734649174318738,0.010809228259268555,-0.01816951072313917,-0.02383680647642456
0.015381638652382469,0.011093114119395476,0.26166258511283197,0.0007388020179104127,0.0034059993847956765
0.00512864501970739,0.0920648938392358,0.2341559556277305,-0.051457822108253684,-0.05998468439930331
0.06152140783059647,0.020067580306646206,0.34792722058735814,-0.00048024237507290944,-0.004034091923247391
0.002397908214424172,0.007851153518255693,0.4563129411350288,0.02104084293509149,0.05013482713545694
0.021504957797656044,0.049032382930724906,0.26155693770447375,-0.002226345263557726,-0.005369350144906479
0.018536888487412608,0.05894972138117053,0.1306398433124371,-0.012401817806992569,-0.016865111903853917
0.06557249640502379,0.02572366363961988,0.2162510148020546,0.00029956044196912946,-0.004918034692791251
0.0500759743426443,0.0019386081729847572,0.05432667291545579,0.0006426204116376961,0.00693347267919022
0.008844196896568136,0.04503698726680917,0.26876160768187046,0.02052412143147488,0.032947819377490924
0.0976773268744416,0.03449453390161639,0.08942767104279503,0.001086967530366302,0.006262038528485124
0.09671928129805216,0.053560139082083416,0.48132814194275614,-0.001276757248499913,-0.0036765385713934356
0.03517091225070795,0.007446317241651623,0.22700438863742073,-0.0005929715397285764,-0.0034253218817100863
0.09789061753822562,0.007154198732719408,0.2379107155500148,0.0009692304079634023,-0.008497685655937448
0.08487979759362574,0.021098669974021336,0.3960799805514752,-0.00019210296499777235,-0.006302753294271243
0.006465066494478567,0.0314718079482574,0.08533673996033841,-0.005096362247799308,-0.011030701981894916
0.09743510099518714,0.06068531894491115,0.1394600259843366,-0.00010084387218056052,-0.005849735929219994
0.09224811374351784,0.05538729156996215,0.17803416462839944,0.00011993669812916049,-0.006399918816615879
0.07087192638539781,0.06749891840730819,0.48112124911483667,0.0007191436407557461,0.00836697858827938
0.006121882889447473,0.08772470709191595,0.32591965039373827,-0.03377585231635955,-0.04963093551417477
0.015354480354102052,0.04076041566031174,0.028436432394735256,-0.012256510076738199,-0.01717029129669668
0.08705106007648174,0.010021758529747926,0.10963908316436555,0.0017868193953270608,0.006992685727213524
0.07086797565914607,0.07609607187295762,0.10851670888629467,-0.0018083742049401833,-0.005000666631287546
0.015526877168262343,0.0025174426572427745,0.03994288286888725,0.00900629139028686,0.01582948911025696
0.0882352455385198,0.01791220126936446,0.20178950824785274,0.0012623592341052192,0.0067848904135016765
0.07700354300209139,0.09830781213557581,0.436256028557568,-0.007073815553681193,-0.01984359226344159
0.09227803485581099,0.08319938239888064,0.17442733449449255,-0.0023420297188023655,-0.004657694365681254
0.0637171171046398,0.070729081143991,0.20639860979168717,-0.0012590989747817427,0.004111334897886983
0.060336569219931635,0.09708656283837974,0.1633098344460509,-0.010899866962199302,-0.013392656643634265
0.09205250328911313,0.0987334243450504,0.29347485229210823,-0.0027427368011176197,-0.014377317437094136
0.09150484707247769,0.07436668469623152,0.3593708290629218,-0.0016599407173841564,-0.005304481277932479
0.011314478547447982,0.07462805298929434,0.08947800900224179,0.0193180177453621,0.02482749505545294
0.07570037251649801,0.005977993503038137,0.4380123433982282,0.000758396458049372,-0.00549903916090033
0.01869048762319523,0.08581534369975186,0.4477619389985431,-0.016548539921547593,-0.02494259995976867
0.010243696636939793,0.011582891576771637,0.4875534657083082,0.005409655991743213,-0.07486898876736033
0.09842164375946955,0.009629147700576624,0.31800455058481686,0.00043534963812242054,-0.007459617110099108
0.03692925815043382,0.005897309923237126,0.425886549702999,-0.0009271937622595018,-0.003403423576148176
0.0663582575190396,0.006054717222705442,0.2266568461689406,0.0013175994393614485,0.007030838332273674
0.04067994507499837,0.09849930426685168,0.4972756637574107,-0.007338610312918185,-0.015415667727126943
0.022660684015340205,0.07630792691990627,0.33136817307088323,-0.008245236252585407,-0.0109661074452806
0.04343235067565984,0.05757737318442022,0.20509806874994368,-0.004428539094247413,-0.008104166078368856
0.003922930544180437,0.07548741134227137,0.39784267180848687,-0.07008367419804924,-0.0845050404429541
0.09351169796032696,0.052108316575255866,0.033295986855011894,0.00038134711428956493,-0.0032490545574487026
0.09266612943989905,0.025105930810308763,0.06591796050424437,0.002371808575766353,0.0067697246906332186
0.014526041554983028,0.059116422321607326,0.1953810127217243,-0.03401013631101397,-0.04065140644341704
0.07080392172175308,0.008336799588508904,0.008231813972308433,0.0031342439244755288,0.00639083130820516
0.09602641195016776,0.009079350398567066,0.17281661065277332,0.0022766181035242922,0.008066993611044612
0.0018786640914138508,0.08834646552185982,0.4234208880766713,-0.13979193736411355,-0.21279601033751944
0.05885497850933616,0.01586283171193156,0.4007585789113588,-0.0004378930835446228,-0.0037757874781783798
0.006764186136124984,0.04571119492123465,0.15791401209812517,-0.014223388956603687,-0.02282406878791007
0.09971353677713837,0.09777412921273239,0.4155395984151004,-0.0035085538326662166,-0.007799278872838355
0.04510588432388995,0.05025998963131021,0.27579742524194883,-0.002782197830775153,-0.012054965758687048
0.05590255353420015,0.01820855383651998,0.10064096898357178,0.0015147862988767592,0.0066201429526202065
0.07061384693927251,0.08461625000071703,0.47975544653474167,-0.002712716981403804,-0.01469582009975111
0.07608453487966739,0.05548347357241062,0.042788526425780016,-0.00011592392872783362,-0.006330204686993772
0.008553468129012854,0.01525773263281387,0.3530915174633364,0.031241187149014995,0.06268133784535984
0.027816307754371317,0.04232516877942616,0.07621030737092332,-0.008376877529201836,-0.011505607079448798
0.02368210153205589,0.0370854627417906,0.306715774171894,-0.0034581642075289377,-0.009698885633594645
0.09777073190895147,0.012718674542533582,0.14663791629359363,0.001448227450250608,0.007263755004147896
0.09966047711983432,0.08831293534666797,0.4777609509751687,-0.00036142028049494156,0.007716999949005104
0.052914470323613474,0.023577183369001987,0.10073185474928803,0.0009382610902445815,0.005509700189009745
0.08038763880498134,0.0931415020872603,0.30844998875754015,-0.0018469532328548564,-0.006938430138114186
0.06864102624377016,0.08836965141073494,0.1286793463617989,-0.008181401705863957,-0.009810061909439057
0.05814751842792757,0.05666544518691761,0.4614450308580993,-0.0033858693823711474,-0.014048880281868318
0.03237633509129815,0.013800258655876675,0.051886935545383595,0.0002221450159202503,-0.0052427489924393505
0.028310609117256372,0.006498594751295151,0.15317244535744606,0.001779957047826997,0.00531458626696311
0.057850529008344746,0.044594929277880536,0.32262133454161146,-0.0013004435043083066,-0.003913635124791989
0.05240662881344398,0.07568297787825466,0.2262840625855716,-0.007586146651165174,-0.010401635287389983
0.07737530777368021,0.04738691697783355,0.3631064873412528,-0.0008631815133639766,-0.0034631733023430195
0.07749964549109706,0.08543417343178006,0.08054213001080035,-0.0027833083908982265,-0.005821847164625708
0.0723303508772563,0.001098044027560019,0.19996517534010744,0.0020988332705965296,0.0077483628897595394
0.05656084540571171,0.002950849020542945,0.01919540267554587,0.0010600477354623106,0.004842196477841338
0.023926939677120354,0.03551354364460118,0.3502235908140445,-0.0047391397117328244,-0.013470830560725941
0.019060012452771738,0.03962357370984444,0.45266255065695254,-0.006619346510268951,-0.015335719206594097
0.032263955339624575,0.0765675646109618,0.2927948429664361,-0.01928623016987511,-0.02274103294395308
0.005330102178514807,0.09727510194643019,0.055146812491150055,-0.07305664146768814,-0.10334441937035865
0.03417346339622326,0.09519059159905054,0.12162707110369636,-0.017972183912523827,-0.019998286599999374
0.09493265061054369,0.06605040628359643,0.0961163598432358,0.0001246036332044947,-0.005145275819543727
0.014124913932576545,0.09820499721840055,0.2241533121756894,-0.046403225915248696,-0.05571887928794498
0.07304973148993377,0.013275319851546242,0.2533905852265889,0.001627608799426418,0.007279725842001802
0.009455646045669043,0.04961381990371372,0.004911595153305304,0.009989069479151957,0.021081545284968247
0.004178778226464486,0.09140586072444268,0.4447909556142241,-0.0728025572582365,-0.09071882525552918
0.07725713841805681,0.052954197769653925,0.08317590792389562,-0.00041845911198513773,-0.0062381566591298634
0.07382068609150509,0.021409895592325992,0.02900804018142744,0.0009963781163966588,0.0036037570741246864
0.03156807615489832,0.0585526333667859,0.2909136449209197,-0.0011775396329584266,-0.0048482870466903675
0.08312495028531044,0.0391949383589148,0.07481136941847355,0.0009074618162377658,0.005655597666498517
0.0039740801346274,0.0198013488173743,0.46710911522146886,0.003553252050924471,0.013691232524370486
0.003721911401043221,0.0638262019261747,0.21823200890016975,-0.06775884753633328,-0.07940102141151494
0.018704884294134094,0.06736933743788347,0.29741194484641975,-0.013493851223728402,-0.018025373491099502
0.006684591565806009,0.06639109688369076,0.03820011680480073,-0.11547110678475807,-0.13084404930736676
0.02237375658463352,0.056963130089047256,0.3581609039150562,-0.01701159057899812,-0.021487858760825172
0.057831656269773324,0.08976681706338913,0.3501887563434603,-0.004522635533054812,-0.00858265030847928
0.09700233373007057,0.027432824305040727,0.49241492094485695,0.00025246965853405943,-0.006502872181454996
0.0194559416302169,0.019264634182623832,0.09489015310114302,-0.000978689917486353,-0.017754912272473306
0.011805619653116418,0.06255413817104742,0.00226406267465723,0.025685278683269513,0.0363496389869133
0.08075714190297949,0.05990403645023467,0.15143354303704504,-0.0011311880978505564,-0.004784757602517907
0.08908615623178064,0.08428253374360227,0.31586008111049163,-0.002721667199079991,-0.005472289086505161
0.007565070652299378,0.09648365327076297,0.30931757050358116,-0.010600633352626197,-0.025623638472339217
0.0893982805096909,0.01629846104349436,0.013585463893652117,0.0027512677125079155,0.006149535481632605
0.029920871572082997,0.07837014145265062,0.41168554890128545,-0.021396157624791058,-0.030064285060331545
0.0889445360673348,0.03525664448777268,0.4090547108748254,-0.0010006136833316053,-0.005451310667988464
0.015502080009570719,0.05495727697039757,0.025321039848984095,0.013793957299655699,0.018026203107017982
0.07200092019711091,0.03620096042093159,0.05393979346713601,0.0007862127314349598,0.0054350452121894295
0.06649415914488058,0.04260046393382785,0.15963975068916525,-0.0003171937581437865,-0.004442170822052118
0.03649894305090084,0.07649501817329514,0.20395866813816993,-0.021311325580946852,-0.02480347486513452
0.0880751715284717,0.015268904057496225,0.1934914129879487,0.0015808768873292916,0.007170702703588567
0.08691194927537582,0.05971806701265639,0.36243704280738054,-0.0021549741507549797,-0.00555839510698085
0.08405134753618569,0.052509283014593136,0.06162620124970736,0.00011688779128054995,-0.0060617688619411724
0.032323156569299905,0.026503623252715026,0.07765912752717802,0.0002477938416341375,0.0035932606788336803
0.06054035416997009,0.021373215586563334,0.43086552365468983,-0.0011072259852820386,-0.004782287295390086
0.045508847065902074,0.08025280225021715,0.42317661706169885,-0.008024343694748203,-0.012271775327266688
0.06602197691937965,0.08189385422102168,0.3947418927619757,-0.004121317358464051,-0.014768265825284921
0.05792731001823867,0.032725255603013106,0.20613342433811954,0.0006138564502447116,0.0037612659639353722
0.03035711163680055,0.048393907776108205,0.20136213163584676,-0.0024911430537338628,-0.005559097728458813
0.03325105537973342,0.011181067038989956,0.20670822620227303,-0.0006593288719965673,-0.0023126807597645817
0.013972210807007723,0.03638836972108672,0.05379664761241476,0.0026504469800126026,0.005709805386952967
0.03832368978954336,0.053769214190539,0.03725788951857695,0.0020851646141736924,0.004699649045203234
0.025685348728515647,0.04265460662048681,0.13631933681059566,-0.00273267678850192,-0.005468153886952027
0.056312738690512704,0.08111398698335537,0.39124557784145264,-0.011756378564441198,-0.019109460457831146
0.020854985861482045,0.01986623220841978,0.2790432061149085,0.004581650903557927,0.012631318948577155
0.03667319260332618,0.004685253060555894,0.1158174602248464,0.0018515628712421931,0.0063768839253053955
0.096449570514647,0.09700764270058825,0.17838751072501535,-0.0022737406450198737,-0.006478960422146031
0.004177129015567516,0.07998744622693801,0.14032980292603753,-0.025575719486499757,-0.04111803394043088
0.005182324709859476,0.024452531959306446,0.07613029260799525,-0.010633074700217288,-0.020823973694583327
0.09099279438019559,0.01949193785061203,0.3746693466122409,1.3258890670223973e-05,-0.006547357783455968
0.014148801229965036,0.00763367402043047,0.18573365423465937,0.00385721644787152,0.0058683272826779995
0.06101197106678579,0.05313491089100313,0.42069903658869456,-0.002970646017909474,-0.005047213843730041
0.043638731711341194,0.06116596414747388,0.02981018936370633,0.0010329058857056754,0.0025219319396247615
0.07452351465154097,0.06952079310379958,0.4059599843700657,-0.0024596224315346885,-0.0071994267446367265
0.010421726885540928,0.04619852991652891,0.3271198666298543,-0.004442851679058053,-0.008374227675580131
0.0008304725143595815,0.08511911013000023,0.4103590071480471,0.030276562958902697,-0.2285188752023414
0.05129799108004088,0.03459871173065428,0.36452451071124703,-0.001506558263591893,-0.004330904077771222
0.088966095201249,0.0494464934117176,0.4426116589237618,-0.0017124694568084933,-0.0036839308524148654
0.014776746350245097,0.0330801988061206,0.35892196238453944,0.000983501778447614,0.012372853723165069
0.03599336123847892,0.05224108548632909,0.32739347602591096,0.0005725512230270706,0.009354321152935469
0.058923124807753274,0.04281950764933249,0.07026018913229537,0.0017462750798369238,0.006290766508470888
0.04113147178638935,0.02263425088335024,0.40626545350009313,-0.0009318328967383613,-0.004670705313722559
0.07900386574989354,0.021545555901221237,0.29153777578571277,0.0012954639469190316,0.006362581835138512
0.06599716391664058,0.04278607264557797,0.04295197366996806,0.0008459335380660983,0.005414549647738262
0.07257803446771437,0.008532788186727813,0.34061952704032056,0.0011515892774328655,0.0058347568548173506
0.008036248763180643,0.0591046513440067,0.13861369462683748,-0.03545547236178374,-0.042463183452568824
0.0404131605850718,0.09858998346319037,0.4751409268597642,-0.007557695412137286,-0.012668743011465821
0.057751557577211815,0.0688741466094444,0.40246290510300337,-0.0020145749690004934,-0.015182878500650273
0.0719045370852149,0.013021444648608405,0.22885349925686882,0.0018764486122536902,0.008107503871643044
0.08335651920874527,0.07477634593522843,0.11885460301400774,-0.001939083472049503,-0.005260649762917531
0.0862911511131287,0.061282778930098716,0.14292316370821445,-0.00031464226100383266,-0.004893272497512969
0.005731509365295717,0.07420699676863024,0.21734440264721322,-0.06754183955841417,-0.07812120994755972
0.0974350754973754,0.026470315334372885,0.03430424891004524,0.0012645834872942138,0.0038235386662353677
0.024769317838180885,0.040401415375512374,0.018534003405116517,-0.013477096879657738,-0.01602938000200249
0.03880470657907841,0.02433311979940389,0.4951271744273328,-0.0024080936855572013,-0.009692417500342061
0.017149121559273894,0.08443565152028082,0.08396597105682302,-0.024479168216862704,-0.02897298761582888
0.057941690872275624,0.06591260211157543,0.2674576405048874,-0.0007745359383426364,-0.00421505662047553
0.09464566627870005,0.04321027894146659,0.32540065863734796,-0.0013089737912902577,-0.006540747168317768
0.08698982156963922,0.02339711693793921,0.27098359174556186,0.0018024843386070402,0.007525538071588642
0.09841831489925075,0.07613339044061831,0.3532402700637872,-0.0013284268230739854,-0.005660161726394258
0.039157251921251884,0.0851220948298631,0.4200856339521904,-0.004627502667911218,-0.009432095399935342
0.04379842423883326,0.0570627764340517,0.3396092840400768,-0.00855611775555209,-0.014978639834258336
0.07888400763783034,0.04455376128844971,0.16584628262914047,0.00026065581442188946,-0.006135434660914194
0.01399001237720986,0.07216842213124455,0.37356417349401283,-0.017486256094695337,-0.023872127448153774
0.019263680005075348,0.0857243868040826,0.08146892068084577,-0.02642618681852517,-0.030871310683411316
0.08269786359470493,0.012896661380557652,0.32108055071560443,0.0009189134782667124,0.005770788694858618
0.051973423663143774,0.013381061772676374,0.3576456216007144,-0.0007982742726354845,-0.004064753352294684
0.07672052847800764,0.08907850423645669,0.24615553857050726,-0.00040500820125515143,0.011276547033603765
0.051796608722146836,0.06545350357774699,0.4534145821792993,-0.002903016614673115,-0.009082452432682315
0.038161965266679115,0.06788311444062753,0.296379406592262,-0.01329968127550032,-0.016285599309786642
0.01806689215055427,0.06861244012684947,0.4262886280602129,-0.011711374322303647,-0.01807302557854793
0.047078278170219194,0.09506695760686706,0.27522054105085236,-0.009314318150098873,-0.014571464923838894
0.0882978349417684,0.07588867438570385,0.20602094535228255,-0.0018935779619205875,-0.004077648121866715
0.03066418704524795,0.03961758577045003,0.17220861369192603,0.005142803221628435,0.016325133456040735
0.004694482230634057,0.0021627608332422054,0.20015078077107656,-0.004765107227223836,-0.027565080709457235
0.01879108711052323,0.085007261939749,0.4818465589368801,-0.031153556877812832,-0.04778286402484341
0.028724628243567155,0.07158897918750207,0.18324360015826013,-0.019743296751483477,-0.026276323703711895
0.08632552803412236,0.04430537843504656,0.4698357962607432,-0.0016621966200173848,-0.003337606864729174
0.06589043675704104,0.010691245638814795,0.06355753802207126,0.0007341302591226857,0.005225893656640981
0.04102627124184354,0.057477673755852804,0.2607666963765828,-0.0066923029572161985,-0.013099772572421382
0.08626527979401671,0.0005132836900485271,0.060166531004771706,0.004847693467637001,0.009009594204826358
0.032124296721681676,0.08499081452524877,0.0019944651718641904,-0.010303295180719737,-0.02315840776698602
0.053334223111377026,9.018161897876853e-05,0.2702989670845182,0.0011160885431364214,0.0065465506949781305
0.04793142880951537,0.013132760974902692,0.29225264538087503,-0.0010241010203497554,-0.004635335815791391
0.062013569069934486,0.045272153360460025,0.3988692799185363,-0.0015495415366403218,-0.004178627022487273
0.006005270397601826,0.03266691344100875,0.24011002040915758,-0.021702689184342858,-0.03520750737598456
0.032935058538527816,0.012094909744598804,0.05731783179106059,0.00023947782043886776,-0.005445274203756639
0.07738573841342412,0.026708513926986744,0.33171554803603304,5.4708111835841754e-05,-0.0043706120235972685
0.08466656687751334,0.029182422005336963,0.09337658558532674,0.002395391489884242,0.008009135056168425
0.057330474750129624,0.08009014216724625,0.17596451844681488,-0.0072449975467409845,-0.009404731856033683
0.08378589320032542,0.0980287998746944,0.32696195509827264,-0.002893966406478705,-0.009634153038441829
0.08940159536300799,0.009173352816623648,0.18946334170120788,0.0021781832893207243,0.007888561714381969
0.08658369185220875,0.07297843407317144,0.04895524301179338,-0.000586857185834305,-0.008459864341445241
0.023198834153960124,0.033167332659475635,0.3132876135433342,-0.0005241363573797709,-0.00852474102722591
0.07474872140008014,0.04825750433669993,0.013540997142901301,0.0009598477606171729,0.004386652400148601
0.08725367841163385,0.09313160302649948,0.18051389052502126,-0.0017886561082140636,-0.009851100799064436
0.08099009625530304,0.052202843796946674,0.23826829260379018,0.0002737527231663151,-0.004946439590532194
0.09341984517753438,0.0008086991585624093,0.20897816208238146,0.002560114332566076,0.008743376568639985
0.02356725451972144,0.04682231118142163,0.2341701548335614,0.005578774844388758,0.009105258616316742
0.019272943921924024,0.05767594515415513,0.1952159103987009,-0.012878226973096164,-0.015727812156625727
0.09359153970116606,0.09361149318791764,0.19114619300509927,-0.00292597042712408,-0.00990901070767017
0.0755424229716461,0.06225012179661793,0.18593430393772414,-0.001972215833498651,-0.004014746671551934
0.02626310187204907,0.09226361758764537,0.09460430408064607,-0.018921084355440248,-0.021571933853032032
0.07897513845283144,0.07542368644442037,0.10411431230002521,-0.002522201651166813,-0.005138246846327722
0.03729399403964312,0.04470440454923076,0.25002551180285176,-0.007639483444379643,-0.01269848974192235
0.06002635703372664,0.034997286474859855,0.2991581412955351,-9.410980475687644e-05,0.0020668933805375457
0.04378020136742783,0.09502328431730449,0.3461182341288977,-0.011413799430669721,-0.021184714055865944
0.052100618468868744,0.056306320177590366,0.05442491784856035,-0.004543206819247582,-0.008504870997385573
0.027550644099963453,0.0705799576059743,0.4923146927129808,-0.018568778854336408,-0.024389365186136915
0.03028955951416833,0.09907615633336185,0.17610932802141027,-0.015300708962422062,-0.01862261402736077
0.045382361757870415,0.09744129191001166,0.41304970052664985,-0.008939511602127442,-0.013668508736740474
